timestamp,latency_ms,status_code,anomaly
7/2/2025 21:51,119,200,0
7/2/2025 21:52,235,200,0
7/2/2025 21:53,230,200,0
7/2/2025 21:54,288,200,0
7/2/2025 21:55,210,200,0
7/2/2025 21:56,253,200,0
7/2/2025 21:57,161,200,0
7/2/2025 21:58,246,200,0
7/2/2025 21:59,254,200,0
7/2/2025 22:00,211,200,0
7/2/2025 22:01,119,200,0
7/2/2025 22:02,127,200,0
7/2/2025 22:03,291,200,0
7/2/2025 22:04,138,200,0
7/2/2025 22:05,212,200,0
7/2/2025 22:06,195,200,0
7/2/2025 22:07,280,200,0
7/2/2025 22:08,176,200,0
7/2/2025 22:09,221,200,0
7/2/2025 22:10,297,200,0
7/2/2025 22:11,128,200,0
7/2/2025 22:12,224,200,0
7/2/2025 22:13,266,200,0
7/2/2025 22:14,184,200,0
7/2/2025 22:15,101,200,0
7/2/2025 22:16,144,200,0
7/2/2025 22:17,173,200,0
7/2/2025 22:18,208,200,0
7/2/2025 22:19,233,200,0
7/2/2025 22:20,250,200,0
7/2/2025 22:21,142,200,0
7/2/2025 22:22,175,200,0
7/2/2025 22:23,201,200,0
7/2/2025 22:24,128,200,0
7/2/2025 22:25,265,200,0
7/2/2025 22:26,248,200,0
7/2/2025 22:27,240,200,0
7/2/2025 22:28,169,200,0
7/2/2025 22:29,250,200,0
7/2/2025 22:30,,0,1
7/2/2025 22:31,243,200,0
7/2/2025 22:32,289,200,0
7/2/2025 22:33,300,200,0
7/2/2025 22:34,122,200,0
7/2/2025 22:35,257,200,0
7/2/2025 22:36,172,200,0
7/2/2025 22:37,289,200,0
7/2/2025 22:38,130,200,0
7/2/2025 22:39,168,200,0
7/2/2025 22:40,139,200,0
7/2/2025 22:41,290,200,0
7/2/2025 22:42,158,200,0
7/2/2025 22:43,224,200,0
7/2/2025 22:44,131,200,0
7/2/2025 22:45,179,200,0
7/2/2025 22:46,133,200,0
7/2/2025 22:47,251,200,0
7/2/2025 22:48,230,200,0
7/2/2025 22:49,4376,200,1
7/2/2025 22:50,130,200,0
7/2/2025 22:51,137,200,0
7/2/2025 22:52,124,200,0
7/2/2025 22:53,149,200,0
7/2/2025 22:54,152,200,0
7/2/2025 22:55,111,200,0
7/2/2025 22:56,108,200,0
7/2/2025 22:57,100,200,0
7/2/2025 22:58,122,200,0
7/2/2025 22:59,200,200,0
7/2/2025 23:00,266,200,0
7/2/2025 23:01,248,200,0
7/2/2025 23:02,262,200,0
7/2/2025 23:03,127,200,0
7/2/2025 23:04,181,200,0
7/2/2025 23:05,206,200,0
7/2/2025 23:06,132,200,0
7/2/2025 23:07,287,200,0
7/2/2025 23:08,147,200,0
7/2/2025 23:09,125,200,0
7/2/2025 23:10,278,200,0
7/2/2025 23:11,249,200,0
7/2/2025 23:12,145,200,0
7/2/2025 23:13,247,200,0
7/2/2025 23:14,270,200,0
7/2/2025 23:15,199,200,0
7/2/2025 23:16,153,200,0
7/2/2025 23:17,182,200,0
7/2/2025 23:18,263,200,0
7/2/2025 23:19,181,200,0
7/2/2025 23:20,205,200,0
7/2/2025 23:21,,503,1
7/2/2025 23:22,270,200,0
7/2/2025 23:23,151,200,0
7/2/2025 23:24,284,200,0
7/2/2025 23:25,160,200,0
7/2/2025 23:26,300,200,0
7/2/2025 23:27,266,200,0
7/2/2025 23:28,236,200,0
7/2/2025 23:29,208,200,0
7/2/2025 23:30,136,200,0
7/2/2025 23:31,1069,200,1
7/2/2025 23:32,131,200,0
7/2/2025 23:33,,0,1
7/2/2025 23:34,157,200,0
7/2/2025 23:35,266,200,0
7/2/2025 23:36,142,200,0
7/2/2025 23:37,4864,200,1
7/2/2025 23:38,218,200,0
7/2/2025 23:39,250,200,0
7/2/2025 23:40,181,200,0
7/2/2025 23:41,275,200,0
7/2/2025 23:42,156,200,0
7/2/2025 23:43,,504,1
7/2/2025 23:44,102,200,0
7/2/2025 23:45,219,200,0
7/2/2025 23:46,202,200,0
7/2/2025 23:47,155,200,0
7/2/2025 23:48,104,200,0
7/2/2025 23:49,254,200,0
7/2/2025 23:50,145,200,0
7/2/2025 23:51,115,200,0
7/2/2025 23:52,139,200,0
7/2/2025 23:53,178,200,0
7/2/2025 23:54,167,200,0
7/2/2025 23:55,129,200,0
7/2/2025 23:56,124,200,0
7/2/2025 23:57,195,200,0
7/2/2025 23:58,281,200,0
7/2/2025 23:59,288,200,0
7/3/2025 0:00,175,200,0
7/3/2025 0:01,268,200,0
7/3/2025 0:02,195,200,0
7/3/2025 0:03,120,200,0
7/3/2025 0:04,267,200,0
7/3/2025 0:05,169,200,0
7/3/2025 0:06,179,200,0
7/3/2025 0:07,141,200,0
7/3/2025 0:08,129,200,0
7/3/2025 0:09,1808,200,1
7/3/2025 0:10,209,200,0
7/3/2025 0:11,254,200,0
7/3/2025 0:12,198,200,0
7/3/2025 0:13,171,200,0
7/3/2025 0:14,164,200,0
7/3/2025 0:15,266,200,0
7/3/2025 0:16,146,200,0
7/3/2025 0:17,274,200,0
7/3/2025 0:18,186,200,0
7/3/2025 0:19,296,200,0
7/3/2025 0:20,114,200,0
7/3/2025 0:21,227,200,0
7/3/2025 0:22,240,200,0
7/3/2025 0:23,145,200,0
7/3/2025 0:24,227,200,0
7/3/2025 0:25,,504,1
7/3/2025 0:26,293,200,0
7/3/2025 0:27,141,200,0
7/3/2025 0:28,247,200,0
7/3/2025 0:29,273,200,0
7/3/2025 0:30,280,200,0
7/3/2025 0:31,198,200,0
7/3/2025 0:32,154,200,0
7/3/2025 0:33,235,200,0
7/3/2025 0:34,151,200,0
7/3/2025 0:35,206,200,0
7/3/2025 0:36,292,200,0
7/3/2025 0:37,293,200,0
7/3/2025 0:38,179,200,0
7/3/2025 0:39,177,200,0
7/3/2025 0:40,206,200,0
7/3/2025 0:41,224,200,0
7/3/2025 0:42,298,200,0
7/3/2025 0:43,268,200,0
7/3/2025 0:44,246,200,0
7/3/2025 0:45,201,200,0
7/3/2025 0:46,207,200,0
7/3/2025 0:47,163,200,0
7/3/2025 0:48,165,200,0
7/3/2025 0:49,245,200,0
7/3/2025 0:50,255,200,0
7/3/2025 0:51,290,200,0
7/3/2025 0:52,,503,1
7/3/2025 0:53,277,200,0
7/3/2025 0:54,196,200,0
7/3/2025 0:55,224,200,0
7/3/2025 0:56,243,200,0
7/3/2025 0:57,249,200,0
7/3/2025 0:58,150,200,0
7/3/2025 0:59,100,200,0
7/3/2025 1:00,1084,200,1
7/3/2025 1:01,124,200,0
7/3/2025 1:02,142,200,0
7/3/2025 1:03,295,200,0
7/3/2025 1:04,293,200,0
7/3/2025 1:05,120,200,0
7/3/2025 1:06,115,200,0
7/3/2025 1:07,272,200,0
7/3/2025 1:08,270,200,0
7/3/2025 1:09,158,200,0
7/3/2025 1:10,237,200,0
7/3/2025 1:11,195,200,0
7/3/2025 1:12,121,200,0
7/3/2025 1:13,109,200,0
7/3/2025 1:14,208,200,0
7/3/2025 1:15,118,200,0
7/3/2025 1:16,226,200,0
7/3/2025 1:17,194,200,0
7/3/2025 1:18,187,200,0
7/3/2025 1:19,219,200,0
7/3/2025 1:20,182,200,0
7/3/2025 1:21,194,200,0
7/3/2025 1:22,267,200,0
7/3/2025 1:23,203,200,0
7/3/2025 1:24,225,200,0
7/3/2025 1:25,234,200,0
7/3/2025 1:26,127,200,0
7/3/2025 1:27,288,200,0
7/3/2025 1:28,256,200,0
7/3/2025 1:29,143,200,0
7/3/2025 1:30,226,200,0
7/3/2025 1:31,204,200,0
7/3/2025 1:32,242,200,0
7/3/2025 1:33,160,200,0
7/3/2025 1:34,115,200,0
7/3/2025 1:35,191,200,0
7/3/2025 1:36,158,200,0
7/3/2025 1:37,128,200,0
7/3/2025 1:38,238,200,0
7/3/2025 1:39,,0,1
7/3/2025 1:40,262,200,0
7/3/2025 1:41,225,200,0
7/3/2025 1:42,204,200,0
7/3/2025 1:43,105,200,0
7/3/2025 1:44,256,200,0
7/3/2025 1:45,282,200,0
7/3/2025 1:46,162,200,0
7/3/2025 1:47,227,200,0
7/3/2025 1:48,208,200,0
7/3/2025 1:49,215,200,0
7/3/2025 1:50,269,200,0
7/3/2025 1:51,209,200,0
7/3/2025 1:52,175,200,0
7/3/2025 1:53,209,200,0
7/3/2025 1:54,154,200,0
7/3/2025 1:55,196,200,0
7/3/2025 1:56,241,200,0
7/3/2025 1:57,106,200,0
7/3/2025 1:58,259,200,0
7/3/2025 1:59,212,200,0
7/3/2025 2:00,202,200,0
7/3/2025 2:01,172,200,0
7/3/2025 2:02,290,200,0
7/3/2025 2:03,271,200,0
7/3/2025 2:04,102,200,0
7/3/2025 2:05,187,200,0
7/3/2025 2:06,130,200,0
7/3/2025 2:07,104,200,0
7/3/2025 2:08,226,200,0
7/3/2025 2:09,168,200,0
7/3/2025 2:10,162,200,0
7/3/2025 2:11,109,200,0
7/3/2025 2:12,101,200,0
7/3/2025 2:13,190,200,0
7/3/2025 2:14,112,200,0
7/3/2025 2:15,164,200,0
7/3/2025 2:16,193,200,0
7/3/2025 2:17,231,200,0
7/3/2025 2:18,236,200,0
7/3/2025 2:19,297,200,0
7/3/2025 2:20,206,200,0
7/3/2025 2:21,217,200,0
7/3/2025 2:22,221,200,0
7/3/2025 2:23,278,200,0
7/3/2025 2:24,294,200,0
7/3/2025 2:25,208,200,0
7/3/2025 2:26,131,200,0
7/3/2025 2:27,138,200,0
7/3/2025 2:28,149,200,0
7/3/2025 2:29,288,200,0
7/3/2025 2:30,160,200,0
7/3/2025 2:31,109,200,0
7/3/2025 2:32,165,200,0
7/3/2025 2:33,151,200,0
7/3/2025 2:34,210,200,0
7/3/2025 2:35,195,200,0
7/3/2025 2:36,107,200,0
7/3/2025 2:37,113,200,0
7/3/2025 2:38,198,200,0
7/3/2025 2:39,124,200,0
7/3/2025 2:40,205,200,0
7/3/2025 2:41,258,200,0
7/3/2025 2:42,190,200,0
7/3/2025 2:43,260,200,0
7/3/2025 2:44,133,200,0
7/3/2025 2:45,173,200,0
7/3/2025 2:46,241,200,0
7/3/2025 2:47,291,200,0
7/3/2025 2:48,160,200,0
7/3/2025 2:49,108,200,0
7/3/2025 2:50,174,200,0
7/3/2025 2:51,170,200,0
7/3/2025 2:52,134,200,0
7/3/2025 2:53,200,200,0
7/3/2025 2:54,299,200,0
7/3/2025 2:55,271,200,0
7/3/2025 2:56,156,200,0
7/3/2025 2:57,179,200,0
7/3/2025 2:58,198,200,0
7/3/2025 2:59,192,200,0
7/3/2025 3:00,234,200,0
7/3/2025 3:01,131,200,0
7/3/2025 3:02,207,200,0
7/3/2025 3:03,140,200,0
7/3/2025 3:04,224,200,0
7/3/2025 3:05,277,200,0
7/3/2025 3:06,127,200,0
7/3/2025 3:07,235,200,0
7/3/2025 3:08,276,200,0
7/3/2025 3:09,117,200,0
7/3/2025 3:10,256,200,0
7/3/2025 3:11,1286,200,1
7/3/2025 3:12,274,200,0
7/3/2025 3:13,269,200,0
7/3/2025 3:14,284,200,0
7/3/2025 3:15,151,200,0
7/3/2025 3:16,256,200,0
7/3/2025 3:17,262,200,0
7/3/2025 3:18,149,200,0
7/3/2025 3:19,207,200,0
7/3/2025 3:20,183,200,0
7/3/2025 3:21,106,200,0
7/3/2025 3:22,200,200,0
7/3/2025 3:23,232,200,0
7/3/2025 3:24,221,200,0
7/3/2025 3:25,258,200,0
7/3/2025 3:26,259,200,0
7/3/2025 3:27,243,200,0
7/3/2025 3:28,228,200,0
7/3/2025 3:29,141,200,0
7/3/2025 3:30,206,200,0
7/3/2025 3:31,109,200,0
7/3/2025 3:32,194,200,0
7/3/2025 3:33,250,200,0
7/3/2025 3:34,169,200,0
7/3/2025 3:35,245,200,0
7/3/2025 3:36,243,200,0
7/3/2025 3:37,244,200,0
7/3/2025 3:38,155,200,0
7/3/2025 3:39,193,200,0
7/3/2025 3:40,171,200,0
7/3/2025 3:41,250,200,0
7/3/2025 3:42,134,200,0
7/3/2025 3:43,187,200,0
7/3/2025 3:44,290,200,0
7/3/2025 3:45,252,200,0
7/3/2025 3:46,232,200,0
7/3/2025 3:47,296,200,0
7/3/2025 3:48,131,200,0
7/3/2025 3:49,212,200,0
7/3/2025 3:50,4529,200,1
7/3/2025 3:51,129,200,0
7/3/2025 3:52,168,200,0
7/3/2025 3:53,300,200,0
7/3/2025 3:54,144,200,0
7/3/2025 3:55,224,200,0
7/3/2025 3:56,258,200,0
7/3/2025 3:57,197,200,0
7/3/2025 3:58,225,200,0
7/3/2025 3:59,241,200,0
7/3/2025 4:00,166,200,0
7/3/2025 4:01,269,200,0
7/3/2025 4:02,296,200,0
7/3/2025 4:03,192,200,0
7/3/2025 4:04,2152,200,1
7/3/2025 4:05,156,200,0
7/3/2025 4:06,232,200,0
7/3/2025 4:07,261,200,0
7/3/2025 4:08,156,200,0
7/3/2025 4:09,154,200,0
7/3/2025 4:10,120,200,0
7/3/2025 4:11,268,200,0
7/3/2025 4:12,,504,1
7/3/2025 4:13,195,200,0
7/3/2025 4:14,176,200,0
7/3/2025 4:15,235,200,0
7/3/2025 4:16,239,200,0
7/3/2025 4:17,214,200,0
7/3/2025 4:18,,503,1
7/3/2025 4:19,280,200,0
7/3/2025 4:20,187,200,0
7/3/2025 4:21,109,200,0
7/3/2025 4:22,229,200,0
7/3/2025 4:23,232,200,0
7/3/2025 4:24,287,200,0
7/3/2025 4:25,261,200,0
7/3/2025 4:26,210,200,0
7/3/2025 4:27,232,200,0
7/3/2025 4:28,271,200,0
7/3/2025 4:29,269,200,0
7/3/2025 4:30,182,200,0
7/3/2025 4:31,283,200,0
7/3/2025 4:32,127,200,0
7/3/2025 4:33,184,200,0
7/3/2025 4:34,131,200,0
7/3/2025 4:35,264,200,0
7/3/2025 4:36,159,200,0
7/3/2025 4:37,265,200,0
7/3/2025 4:38,143,200,0
7/3/2025 4:39,158,200,0
7/3/2025 4:40,111,200,0
7/3/2025 4:41,259,200,0
7/3/2025 4:42,199,200,0
7/3/2025 4:43,276,200,0
7/3/2025 4:44,120,200,0
7/3/2025 4:45,217,200,0
7/3/2025 4:46,193,200,0
7/3/2025 4:47,207,200,0
7/3/2025 4:48,241,200,0
7/3/2025 4:49,292,200,0
7/3/2025 4:50,275,200,0
7/3/2025 4:51,124,200,0
7/3/2025 4:52,124,200,0
7/3/2025 4:53,274,200,0
7/3/2025 4:54,203,200,0
7/3/2025 4:55,210,200,0
7/3/2025 4:56,234,200,0
7/3/2025 4:57,3371,200,1
7/3/2025 4:58,139,200,0
7/3/2025 4:59,243,200,0
7/3/2025 5:00,203,200,0
7/3/2025 5:01,146,200,0
7/3/2025 5:02,289,200,0
7/3/2025 5:03,101,200,0
7/3/2025 5:04,291,200,0
7/3/2025 5:05,148,200,0
7/3/2025 5:06,260,200,0
7/3/2025 5:07,269,200,0
7/3/2025 5:08,292,200,0
7/3/2025 5:09,134,200,0
7/3/2025 5:10,216,200,0
7/3/2025 5:11,176,200,0
7/3/2025 5:12,211,200,0
7/3/2025 5:13,225,200,0
7/3/2025 5:14,271,200,0
7/3/2025 5:15,266,200,0
7/3/2025 5:16,300,200,0
7/3/2025 5:17,256,200,0
7/3/2025 5:18,173,200,0
7/3/2025 5:19,217,200,0
7/3/2025 5:20,291,200,0
7/3/2025 5:21,219,200,0
7/3/2025 5:22,199,200,0
7/3/2025 5:23,248,200,0
7/3/2025 5:24,134,200,0
7/3/2025 5:25,275,200,0
7/3/2025 5:26,296,200,0
7/3/2025 5:27,274,200,0
7/3/2025 5:28,282,200,0
7/3/2025 5:29,201,200,0
7/3/2025 5:30,187,200,0
7/3/2025 5:31,285,200,0
7/3/2025 5:32,276,200,0
7/3/2025 5:33,155,200,0
7/3/2025 5:34,215,200,0
7/3/2025 5:35,291,200,0
7/3/2025 5:36,128,200,0
7/3/2025 5:37,138,200,0
7/3/2025 5:38,256,200,0
7/3/2025 5:39,153,200,0
7/3/2025 5:40,123,200,0
7/3/2025 5:41,101,200,0
7/3/2025 5:42,260,200,0
7/3/2025 5:43,102,200,0
7/3/2025 5:44,155,200,0
7/3/2025 5:45,260,200,0
7/3/2025 5:46,197,200,0
7/3/2025 5:47,214,200,0
7/3/2025 5:48,190,200,0
7/3/2025 5:49,191,200,0
7/3/2025 5:50,150,200,0
7/3/2025 5:51,230,200,0
7/3/2025 5:52,133,200,0
7/3/2025 5:53,255,200,0
7/3/2025 5:54,207,200,0
7/3/2025 5:55,200,200,0
7/3/2025 5:56,108,200,0
7/3/2025 5:57,114,200,0
7/3/2025 5:58,120,200,0
7/3/2025 5:59,2540,200,1
7/3/2025 6:00,123,200,0
7/3/2025 6:01,229,200,0
7/3/2025 6:02,,504,1
7/3/2025 6:03,193,200,0
7/3/2025 6:04,103,200,0
7/3/2025 6:05,271,200,0
7/3/2025 6:06,136,200,0
7/3/2025 6:07,158,200,0
7/3/2025 6:08,,503,1
7/3/2025 6:09,133,200,0
7/3/2025 6:10,164,200,0
7/3/2025 6:11,201,200,0
7/3/2025 6:12,264,200,0
7/3/2025 6:13,208,200,0
7/3/2025 6:14,106,200,0
7/3/2025 6:15,105,200,0
7/3/2025 6:16,164,200,0
7/3/2025 6:17,245,200,0
7/3/2025 6:18,152,200,0
7/3/2025 6:19,205,200,0
7/3/2025 6:20,163,200,0
7/3/2025 6:21,201,200,0
7/3/2025 6:22,208,200,0
7/3/2025 6:23,200,200,0
7/3/2025 6:24,242,200,0
7/3/2025 6:25,197,200,0
7/3/2025 6:26,271,200,0
7/3/2025 6:27,166,200,0
7/3/2025 6:28,261,200,0
7/3/2025 6:29,213,200,0
7/3/2025 6:30,208,200,0
7/3/2025 6:31,142,200,0
7/3/2025 6:32,247,200,0
7/3/2025 6:33,298,200,0
7/3/2025 6:34,169,200,0
7/3/2025 6:35,253,200,0
7/3/2025 6:36,299,200,0
7/3/2025 6:37,110,200,0
7/3/2025 6:38,180,200,0
7/3/2025 6:39,181,200,0
7/3/2025 6:40,160,200,0
7/3/2025 6:41,268,200,0
7/3/2025 6:42,127,200,0
7/3/2025 6:43,118,200,0
7/3/2025 6:44,144,200,0
7/3/2025 6:45,124,200,0
7/3/2025 6:46,293,200,0
7/3/2025 6:47,252,200,0
7/3/2025 6:48,140,200,0
7/3/2025 6:49,131,200,0
7/3/2025 6:50,250,200,0
7/3/2025 6:51,205,200,0
7/3/2025 6:52,244,200,0
7/3/2025 6:53,257,200,0
7/3/2025 6:54,248,200,0
7/3/2025 6:55,284,200,0
7/3/2025 6:56,223,200,0
7/3/2025 6:57,208,200,0
7/3/2025 6:58,280,200,0
7/3/2025 6:59,178,200,0
7/3/2025 7:00,200,200,0
7/3/2025 7:01,298,200,0
7/3/2025 7:02,122,200,0
7/3/2025 7:03,,0,1
7/3/2025 7:04,111,200,0
7/3/2025 7:05,275,200,0
7/3/2025 7:06,151,200,0
7/3/2025 7:07,102,200,0
7/3/2025 7:08,131,200,0
7/3/2025 7:09,205,200,0
7/3/2025 7:10,246,200,0
7/3/2025 7:11,222,200,0
7/3/2025 7:12,208,200,0
7/3/2025 7:13,199,200,0
7/3/2025 7:14,169,200,0
7/3/2025 7:15,254,200,0
7/3/2025 7:16,3381,200,1
7/3/2025 7:17,139,200,0
7/3/2025 7:18,267,200,0
7/3/2025 7:19,266,200,0
7/3/2025 7:20,179,200,0
7/3/2025 7:21,265,200,0
7/3/2025 7:22,193,200,0
7/3/2025 7:23,106,200,0
7/3/2025 7:24,104,200,0
7/3/2025 7:25,210,200,0
7/3/2025 7:26,144,200,0
7/3/2025 7:27,167,200,0
7/3/2025 7:28,245,200,0
7/3/2025 7:29,217,200,0
7/3/2025 7:30,186,200,0
7/3/2025 7:31,256,200,0
7/3/2025 7:32,198,200,0
7/3/2025 7:33,150,200,0
7/3/2025 7:34,284,200,0
7/3/2025 7:35,203,200,0
7/3/2025 7:36,,0,1
7/3/2025 7:37,163,200,0
7/3/2025 7:38,263,200,0
7/3/2025 7:39,196,200,0
7/3/2025 7:40,159,200,0
7/3/2025 7:41,182,200,0
7/3/2025 7:42,220,200,0
7/3/2025 7:43,256,200,0
7/3/2025 7:44,234,200,0
7/3/2025 7:45,104,200,0
7/3/2025 7:46,294,200,0
7/3/2025 7:47,193,200,0
7/3/2025 7:48,294,200,0
7/3/2025 7:49,259,200,0
7/3/2025 7:50,183,200,0
7/3/2025 7:51,297,200,0
7/3/2025 7:52,249,200,0
7/3/2025 7:53,221,200,0
7/3/2025 7:54,197,200,0
7/3/2025 7:55,175,200,0
7/3/2025 7:56,290,200,0
7/3/2025 7:57,220,200,0
7/3/2025 7:58,260,200,0
7/3/2025 7:59,250,200,0
7/3/2025 8:00,196,200,0
7/3/2025 8:01,187,200,0
7/3/2025 8:02,226,200,0
7/3/2025 8:03,162,200,0
7/3/2025 8:04,133,200,0
7/3/2025 8:05,186,200,0
7/3/2025 8:06,279,200,0
7/3/2025 8:07,300,200,0
7/3/2025 8:08,238,200,0
7/3/2025 8:09,242,200,0
